userName,score,at,content,label
Pengguna Google,1,2026-04-03 13:06:15,"payah, sering error",Negatif
Pengguna Google,5,2026-04-03 13:00:56,derever nya asik,Positif
Pengguna Google,3,2026-04-03 12:56:14,skarang pesen gojek pas ujan gerimis..susah banget dapet drivernya.pdahal mmng butuhnya karna ujan...harus nya di out aja driver yg menolak orderan ketika hujan...,Negatif
Pengguna Google,5,2026-04-03 12:55:14,Murah dan terpercaya,Positif
Pengguna Google,1,2026-04-03 12:51:27,"Pesanan Go-Food, tidak ada driver, lama sekali pencarian driver, tapi tidak bisa dibatalkan. Kalau memang tidak ada driver sebaiknya bisa di batalkan dan mencari alternatif lain.",Negatif
Pengguna Google,5,2026-04-03 12:33:43,sangat membantu,Positif
Pengguna Google,2,2026-04-03 12:27:46,"GOCARNYA pada banyak duit gak ada yg mau nerima😃 jauh dikit pada minta cancel..sekalinya diterima banyak alesan. klo gak mau macet ya jangan narik mobil..narik aja sepeda goes kita mh kasian pesen biar dapet order,tapi pada males² nerimanya😄",Negatif
Pengguna Google,5,2026-04-03 12:20:54,oke banget,Positif
Pengguna Google,1,2026-04-03 12:18:10,kembalikan uang saya woii,Negatif
Pengguna Google,1,2026-04-03 12:18:08,susah bet nyari driver taila,Negatif
Pengguna Google,2,2026-04-03 12:12:10,harga nya sihh lumayan terjangkau,Negatif
Pengguna Google,5,2026-04-03 12:00:09,mantaapp,Positif
Pengguna Google,5,2026-04-03 12:00:00,bagus banget tiap hari ada diskon jadi ongkos nya tetap sesuai dompet,Positif
Pengguna Google,5,2026-04-03 11:56:30,mantap sekali,Positif
Pengguna Google,5,2026-04-03 11:52:24,mantab,Positif
Pengguna Google,5,2026-04-03 11:51:13,bagus banget buat yang mager,Positif
Pengguna Google,4,2026-04-03 11:47:58,memudahkan alat transportasi,Positif
Pengguna Google,5,2026-04-03 11:39:21,sangat membantu,Positif
Pengguna Google,5,2026-04-03 11:37:07,mantap,Positif
Pengguna Google,5,2026-04-03 11:22:33,sangat membantu disegala kondisi,Positif
Pengguna Google,5,2026-04-03 11:19:48,good,Positif
Pengguna Google,5,2026-04-03 11:19:10,pelayanan ok,Positif
Pengguna Google,4,2026-04-03 11:01:14,aman nyaman,Positif
Pengguna Google,2,2026-04-03 11:00:28,saldo dari dana CUSTOMER g amsuk ke gopay ku..parah ini siii,Negatif
Pengguna Google,1,2026-04-03 10:47:26,"belakangan nyari driver susah, lemot, kebanyakan nolak",Negatif
Pengguna Google,4,2026-04-03 10:44:42,driver nya jangan ngaret,Positif
Pengguna Google,2,2026-04-03 10:32:57,"Makin sering update makin lama dapet driver, mending gk usah update aja sekalian kalau malah jadi lebih buruk",Negatif
Pengguna Google,1,2026-04-03 10:31:29,aneh makin kesini drivernya pada gajelas bgt,Negatif
Pengguna Google,5,2026-04-03 10:25:54,oke bagus dari pelayanan,Positif
Pengguna Google,5,2026-04-03 10:23:39,"gojek emang selalu bisa di andalin, banyak promo nya terus di kasih gratis ongkir, top markotop pokoknya",Positif
Pengguna Google,5,2026-04-03 10:22:40,alhamdulillah driver yang saya pesan selalu baik,Positif
Pengguna Google,5,2026-04-03 10:14:14,top yessss,Positif
Pengguna Google,5,2026-04-03 10:10:23,siip,Positif
Pengguna Google,5,2026-04-03 09:58:47,top,Positif
Pengguna Google,1,2026-04-03 09:54:40,"makin jelek layanannya, susah dapat orderan",Negatif
Pengguna Google,5,2026-04-03 09:53:24,drivernya sopan,Positif
Pengguna Google,2,2026-04-03 09:50:41,"makin sulit dpat gocar, seringkali driver tdk respon, tau2 titik menjauh, kota yg cancel, tarif lgsg 2 x lipat",Negatif
Pengguna Google,1,2026-04-03 09:48:51,mencari driver lama,Negatif
Pengguna Google,5,2026-04-03 09:38:30,Alhamdulillah 🤲 nyaman...dan terus berkembang,Positif
Pengguna Google,1,2026-04-03 09:33:53,"sering dapet driver tidak jalan ditunggu sekitar 30menit, dedangkan kita sudah ditunggu bis....sangat kecewaa",Negatif
Pengguna Google,1,2026-04-03 08:55:01,aturan gak jelas driver banyak yg off..order jadi terbengkalai...customer pindah ke aplikasi lain,Negatif
Pengguna Google,5,2026-04-03 08:50:37,cepat dan tepat sasaran,Positif
Pengguna Google,1,2026-04-03 08:49:15,susah dicari,Negatif
Pengguna Google,5,2026-04-03 08:45:20,banyak orang dan ramah,Positif
Pengguna Google,5,2026-04-03 08:34:47,mantap bgt,Positif
Pengguna Google,5,2026-04-03 08:30:24,service ya sat set mantapzzz,Positif
Pengguna Google,5,2026-04-03 08:25:38,excellent,Positif
Pengguna Google,5,2026-04-03 08:21:53,manfaat,Positif
Pengguna Google,3,2026-04-03 08:10:20,"aplikasi nyebelin, gojeknya ga maju2 terus padahal udah majuuuu, gabisa dicancel dari gojeknya juga lagiiiii. udah nunggu berjam jam!!!!!!",Negatif
Pengguna Google,1,2026-04-03 08:01:48,Sangat kecewa khususnya untuk driver mobil grab.. banyak yang nolak pesanan..carinya susah giliran dapat minta dicancel dengan alasan lokasi jemput jauh.,Negatif
Pengguna Google,5,2026-04-03 08:00:42,driver y sopan,Positif
Pengguna Google,4,2026-04-03 07:51:44,saya pengguna gojek setia tapi akhir2 ini cari driver susah bgt banyak driver yg cancel akhirnya saya pindah ke aplikasi sebelah cari driver gampang,Positif
Pengguna Google,1,2026-04-03 07:24:44,aplikasi tidak menghargai driver,Negatif
Pengguna Google,1,2026-04-03 07:16:54,kalo ngasih harga di gofood yang ngotak dikit lah njir,Negatif
Pengguna Google,5,2026-04-03 07:16:18,mantap,Positif
Pengguna Google,5,2026-04-03 07:15:17,mantap,Positif
Pengguna Google,5,2026-04-03 07:08:13,alhamdulillah mau kirim² makanan utk anak dipondok sangat terbantu,Positif
Pengguna Google,5,2026-04-03 07:07:17,Okey,Positif
Pengguna Google,5,2026-04-03 07:05:10,the best,Positif
Pengguna Google,1,2026-04-03 07:03:08,susah dapet driver,Negatif
Pengguna Google,1,2026-04-03 06:50:11,"KENAPA GADA YG MAU NGAMBIL TERUS SIH, UDAH GA PAKE YG PROMO PUN TETEP LAMA YG NGAKUTTTT!!!!!! 😡😡😡😡😡😡😡😡😡😡😡",Negatif
Pengguna Google,5,2026-04-03 06:47:50,𝙗𝙖𝙜𝙪𝙨 𝙗𝙖𝙣𝙜𝙚𝙩,Positif
Pengguna Google,1,2026-04-03 06:44:13,"Sekarang susah dapet driver untuk gosend juga gapernah mau ambil, suka dilama2in biar customer yg cancel kadang kalo dapet juga suka maksa minta uang parkir (padahal kita tau kalo parkiran mall sini buat driver tuh ga dipungut biaya) tapi klo ga dikasih malah kasar perlakuannya udah beralih ke aplikasi sebelah sekarang mah pake gojek klo buat transportasi aja.",Negatif
Pengguna Google,5,2026-04-03 06:33:30,mantap apk nya,Positif
Pengguna Google,5,2026-04-03 06:27:07,Bermanfaat,Positif
Pengguna Google,5,2026-04-03 06:26:25,driver ramah semua,Positif
Pengguna Google,5,2026-04-03 06:23:48,oke mantab,Positif
Pengguna Google,2,2026-04-03 06:22:40,knp gk bisa pke dana,Negatif
Pengguna Google,5,2026-04-03 06:21:34,sangat membantu sekali,Positif
Pengguna Google,1,2026-04-03 06:19:07,pesen kopi kenangan minuman uda siap tapi uda nunggu 1 jam masi stuck di 16 menit karena ga ada driver. ga lama dibatalin.,Negatif
Pengguna Google,5,2026-04-03 06:17:49,ok,Positif
Pengguna Google,5,2026-04-03 06:08:27,ok,Positif
Pengguna Google,5,2026-04-03 06:06:43,mantap lebih membantu,Positif
Pengguna Google,4,2026-04-03 06:05:04,Sulit Sekali dapat driver untuk layanan Go Shop,Positif
Pengguna Google,5,2026-04-03 06:04:29,"drivernya ga komplen karna jarak aku slalu jauh, mantapp",Positif
Pengguna Google,3,2026-04-03 05:53:54,kalo pesen makanan ongkir nya mahal😭🙏,Negatif
Pengguna Google,5,2026-04-03 05:53:04,Mantap drivernya gercep👍,Positif
Pengguna Google,5,2026-04-03 05:42:12,Aplikasi yang sangat akses untuk tunanetra,Positif
Pengguna Google,5,2026-04-03 05:31:30,👍👍👍👍,Positif
Pengguna Google,1,2026-04-03 05:27:43,"bintang 1 aja,pesan go food aja lama mau 1jam.",Negatif
Pengguna Google,5,2026-04-03 05:21:47,"Aplikasinya bagus,cocok buat yang bepergian ke tempat yg belum pernah",Positif
Pengguna Google,2,2026-04-03 05:18:47,"kak maaf bngt nih tolong voucher diskon gofood ny lebih bnyak lagi, apk sebelah aj voucher diskon makanan ny aja bnyak bngt",Negatif
Pengguna Google,1,2026-04-03 05:17:34,Saya baru memakai aplikasi gojek lagi dan menggunakan fitur go ride. ko aplikasinya sekarang jadi ribet ya. untuk pesan go ride saja saya harus booking dulu dan menunggu lebih dari 15 menit ga dapet² drivernya. akhirnya pake aplikasi sebelah ga sampai 1 menit sudah dapat driver. fitur go ride sekarang maaf ga recomended,Negatif
Pengguna Google,5,2026-04-03 05:16:14,puas,Positif
Pengguna Google,2,2026-04-03 05:10:46,"Aplikasi Bagus, sudah lama jadi andalan. tapi lagi Kecewa aja akhir2 ini. Driver Go-Ridenya Manja2 banget, , Keadaan gerimis aja gk mau ambil orderan.,deket lagi paling ±5km ,klo hujan sih sya maklum, lah ini gerimis kecil. , padahal banyak driver on disekitar, tp gda yg mau ambil. hampir 7x order gda yg mau ambil, bkin kesel. Beda sma apk Sebelah MXM baru order lngsung diambil. .. itu aja terimakasih.",Negatif
Pengguna Google,1,2026-04-03 05:09:30,"proses pembatalan terlalu lama,misal makanan/driver ga ada dalam 10 menit udah ga respon harus nya udah bisa di batalin.",Negatif
Pengguna Google,5,2026-04-03 05:07:38,Mantap,Positif
Pengguna Google,5,2026-04-03 05:06:03,baik,Positif
Pengguna Google,5,2026-04-03 04:54:41,untuk saat ini oke.,Positif
Pengguna Google,5,2026-04-03 04:52:34,terimakasih,Positif
Pengguna Google,3,2026-04-03 04:47:02,"harusnya kita bisa chat ke resto sih kalo buka atau tutup, masa iya udh nunggu 1 jam driver kesana malah tokonya tutup. adain fitur apa aja deh biar ga nunggu lama klo tokonya tutup",Negatif
Pengguna Google,5,2026-04-03 04:32:14,good job,Positif
Pengguna Google,5,2026-04-03 04:21:29,Cepat responnya dan mantul,Positif
Pengguna Google,1,2026-04-03 04:16:51,KLO cancel g bisa ..... nyesek bgt suruh bayar dobel,Negatif
Pengguna Google,4,2026-04-03 04:13:26,chatnya suka centang 1. tolong perbaiki lagi. biar komunikasi dgn driver lancar.,Positif
Pengguna Google,5,2026-04-03 04:09:08,ok,Positif
Pengguna Google,4,2026-04-03 04:08:47,b aja,Positif
Pengguna Google,5,2026-04-03 04:05:24,oke bgt,Positif
Pengguna Google,5,2026-04-03 04:01:02,"puas, komunikasi baik,tepat waktu",Positif
Pengguna Google,5,2026-04-03 03:42:40,semuanya oke,Positif
Pengguna Google,5,2026-04-03 03:28:39,ok,Positif
Pengguna Google,1,2026-04-03 03:25:58,"nyusahin mau ketik no telp harus manual, g bisa copy paste",Negatif
Pengguna Google,5,2026-04-03 03:25:20,ok,Positif
Pengguna Google,5,2026-04-03 03:00:04,ok,Positif
Pengguna Google,3,2026-04-03 02:45:21,"ongkir ekonomi sudah kagak ada,mana regular mahal lagi🥲",Negatif
Pengguna Google,5,2026-04-03 02:37:58,sangat membantu,Positif
Pengguna Google,3,2026-04-03 02:37:25,"promo nya kurang khususnya untuk kota Palembang,tolong ditingktkan lagi",Negatif
Pengguna Google,5,2026-04-03 02:22:43,bagus banget,Positif
Pengguna Google,5,2026-04-03 02:10:09,mantul,Positif
Pengguna Google,5,2026-04-03 02:02:32,bagus,Positif
Pengguna Google,5,2026-04-03 01:54:33,baik sekali,Positif
Pengguna Google,2,2026-04-03 01:44:03,segini dlu deh klo bagus tambah lagi,Negatif
Pengguna Google,1,2026-04-03 01:41:20,Drivernya tolong jangan memainkan orderan. ditunggu sangat lama tidak jalan sama sekali. Apkikasinya sering mengalami bug double order. bikin saya repot.,Negatif
Pengguna Google,5,2026-04-03 01:39:56,terima kasih,Positif
Pengguna Google,5,2026-04-03 01:29:24,halaman gocats lagi error ya? misinya ga jelas,Positif
Pengguna Google,5,2026-04-03 01:24:11,good,Positif
Pengguna Google,5,2026-04-03 01:11:49,pelayanan bagus sy beri tip500,Positif
Pengguna Google,2,2026-04-03 01:00:25,"sering banget telat dateng kalo mesen gofood, kadang juga ga dapet driver buat ambil makanan nya jadi terpaksa cancel, udah nunggu lama nahan laper malah ga jadi, ga ada kompensasi juga lagi buang waktu buat nungguin",Negatif
Pengguna Google,5,2026-04-03 00:53:04,gak pernah kecewa,Positif
Pengguna Google,5,2026-04-03 00:45:14,ok,Positif
Pengguna Google,3,2026-04-03 00:15:03,Min saya Kena penipuan 300 ribu ke Gopay Penipu yang mengatasnamakan kepala desa dan pas dilacak bukan kepala desa,Negatif
Pengguna Google,5,2026-04-02 23:41:03,"dari sejak awal ada gojek, tetep nyaman. terpercaya...",Positif
Pengguna Google,5,2026-04-02 22:46:16,good workog,Positif
Pengguna Google,5,2026-04-02 22:30:36,Bagus,Positif
Pengguna Google,5,2026-04-02 21:44:12,mantap,Positif
Pengguna Google,1,2026-04-02 21:34:53,"Argonya makin mahal tapi pelayanan malah makin turun. Harga sering gak masuk akal dibanding jarak, beda jauh sama dulu. Yang lebih ngeselin, driver sekarang banyak yang pilih-pilih order. Udah nunggu lama, di-cancel terus, atau didiemin tanpa kejelasan. Buang waktu banget.",Negatif
Pengguna Google,5,2026-04-02 19:49:18,aplikasihnya sangat membantu,Positif
Pengguna Google,1,2026-04-02 19:36:58,"Kok bisa promo di akun temen ku bisa sampe 50% tapi di aku 40%, ???? padahal sama-sama gojek plus",Negatif
Pengguna Google,1,2026-04-02 19:17:02,akun orang main asal bekuin aja padahal sering dipakai untung ga ada gopaynya mending pake grab aja sekarang dah,Negatif
Pengguna Google,5,2026-04-02 19:10:48,aplikasinya sangat mudah digunakan. banyak diskonnya. love it.,Positif
Pengguna Google,5,2026-04-02 18:49:39,Pastikan semua drivers Amanah klu ada barang tertinggal,Positif
Pengguna Google,5,2026-04-02 18:34:08,mantep,Positif
Pengguna Google,5,2026-04-02 18:24:05,sangat baik abang ya,Positif
Pengguna Google,1,2026-04-02 17:55:45,"sangat buruk pelayanan nya, karena susah cari driver",Negatif
Pengguna Google,5,2026-04-02 17:26:58,nice driver,Positif
Pengguna Google,5,2026-04-02 16:57:22,kesan pertama paki go food puas sekali pelayanannya👍👍👍,Positif
Pengguna Google,1,2026-04-02 16:49:44,susah nyari driver,Negatif
Pengguna Google,5,2026-04-02 16:40:55,maps nya selalu pas sesuai titik,Positif
Pengguna Google,5,2026-04-02 16:40:09,puas pelayanan baik,Positif
Pengguna Google,1,2026-04-02 16:37:55,"Jahat banget deh. Udahlah mahal, dicariin driver yang jauh. 👎",Negatif
Pengguna Google,5,2026-04-02 16:34:08,bagus,Positif
Pengguna Google,1,2026-04-02 16:32:05,"Aplikasi tolol, bikin customer nunggu lama",Negatif
Pengguna Google,1,2026-04-02 16:10:50,"driver sulit, pelit, jutek, platform juga tidak ramah pada harga driver",Negatif
Pengguna Google,5,2026-04-02 16:09:58,makin ke sini makin ga jelas,Positif
Pengguna Google,5,2026-04-02 16:05:35,ok,Positif
Pengguna Google,2,2026-04-02 15:55:40,"makin kesini gojek susah banget dapet driver nya, sekalinya dpt malah jauh. mencari-cari driver padahal dititik terdekat banyak, TPI gak ada driver yg mau ambil. jadi males",Negatif
Pengguna Google,5,2026-04-02 15:54:17,kse download ngni p aplikasi di t cewe ka ta bongkar ngni p kantor,Positif
Pengguna Google,1,2026-04-02 15:49:22,"aplikasi lelet,lemot,gofood Berjam jam ga dapet driver. driver juga lambat, kebanyakan ngeluh",Negatif
Pengguna Google,1,2026-04-02 15:49:17,"makin kesini makin susah dapet driverrr ngeselin banget, udah gitu guaa beli pake saldo gopay klo dibatalin saldo gua ilang ,udah beberapa kali saldo ga balik grgr ga dapet driverr, kocakkkk",Negatif
Pengguna Google,1,2026-04-02 15:46:52,"saya mau minta dari pihak mitra ,agar pelayanan mencari driver di perbaiki lagi .kasih peringatan keras kalau perlu di pecat ajh untuk driver yg tidak mau mengantarkan makanan ke cosumen.saya sudah menunggu lama .terima kasih .",Negatif
Pengguna Google,5,2026-04-02 15:41:31,nice,Positif
Pengguna Google,5,2026-04-02 15:40:15,sangat membantu disaat keadaan darurat..,Positif
Pengguna Google,4,2026-04-02 15:34:24,gojek parah kalau udah malah ngak ada driver yang mau ngabil orderan sekitar jm 10 an. padahal driver banyak.,Positif
Pengguna Google,5,2026-04-02 15:27:43,ok,Positif
Pengguna Google,1,2026-04-02 15:15:37,lelet parah,Negatif
Pengguna Google,1,2026-04-02 15:14:37,lama dapet driver,Negatif
Pengguna Google,1,2026-04-02 15:10:37,kalau pelanggan kasih rating ke driver bintang 1 itu kalian tangani tidak sih? kok masih banyak driver yang tidak punya sopan santun dan seenaknya? kalian tindak lanjuti tidak saya ingin tau,Negatif
Pengguna Google,5,2026-04-02 15:07:03,cepat sampai,Positif
Pengguna Google,1,2026-04-02 15:05:25,"maaf saya kasih bintang 1. sempat baca di ulasan lain ada yg susah nyari driver bbrp minggu ini. benar bgt, skrg hal yg lebih mudah dan efisien jadi menyulitkan dlu sring pke apk ini krna byk diskon dan harga terjangkau skrg apk nya jd lelet. mesen gofood 2 jam lebih ga dpt2 driver antar nya mesen gojek nunggu 10 menit lebih pun gaada sama sekali pdhl trlihat jls driver byk di 1 titik itu. tolong di tindak lanjuti untuk apk gojek.",Negatif
Pengguna Google,5,2026-04-02 15:04:24,yaaa oke laahhh,Positif
Pengguna Google,4,2026-04-02 15:04:20,semangat driver!,Positif
Pengguna Google,1,2026-04-02 15:01:02,"Flash Sale gajelas, udh mesen dari jam 20.00 udah dapet driver, makanan juga statusnya ""sedang di sajikan"" bahkan sampai ada estimasi waktu pengantaran 21.30. Tau tau di cancel jam 22.00. 2 jam nunggu angin doang kocak",Negatif
Pengguna Google,1,2026-04-02 14:59:54,no good,Negatif
Pengguna Google,2,2026-04-02 14:59:39,"kenapa saya kasih bintang 2? karna saya lebih sering kecewanya dengan apk ini. saya tuh selalu mau gofood ya, tapi knp selalu susah banget cari driver? paling susah kalo di kondisi hujan sama malam, padahal rumah saya tuh bukan pelosok masih terbilang pun banyak ojol disekitar sini.. tp kenapa susah bangeett! nyebelinnya tuh udah nunggu nya lama bgt ujung2nya gagal pesenannya karena gak nemu driver. bayangin udah laper posisi gabisa keluar butuh order makan bangeet udah ngu nih 50mnt, eh gagal.",Negatif
Pengguna Google,5,2026-04-02 14:54:59,sangat membantu,Positif
Pengguna Google,5,2026-04-02 14:54:40,bagus,Positif
Pengguna Google,1,2026-04-02 14:53:46,"sakit hati banget. mesen gojek dari jam 9 malam sampai jam 10 ada 3 kali di cancel. dari yang ride hemat ke go ride biasa juga sama. kalau emang menurut driver harganya kemurahan kan bukan kita yang menentukan toh kita juga ga bakal kasih segitu, pasti kasih tip juga. 1 jam nunggu sia sia!",Negatif
Pengguna Google,1,2026-04-02 14:53:06,"tolong dibantu cari driver, masak saya ber kali2 pesen gofood sulit mendapatkan driver..",Negatif
Pengguna Google,5,2026-04-02 14:50:48,semakin baik,Positif
Pengguna Google,5,2026-04-02 14:50:35,yeay,Positif
Pengguna Google,1,2026-04-02 14:47:48,"udah seminggu susah bgt dpet driver , heran pdhl apk sbleh cpet bgt dpet ny..",Negatif
Pengguna Google,1,2026-04-02 14:47:25,"sekarang driver diaplikasi ini susah bnget buat dapet, risih jadi nya",Negatif
Pengguna Google,1,2026-04-02 14:46:57,"Pesen makanan lama bener ga dapat driver, batal otomatis. 👎",Negatif
Pengguna Google,5,2026-04-02 14:46:00,oke,Positif
Pengguna Google,1,2026-04-02 14:36:35,"saya gomart, gosend buat beli obat, tpi gada mulu driver nya, lama bngt, pdhal ga ujan ga apa",Negatif
Pengguna Google,3,2026-04-02 14:26:44,aplikasi semakin menyulitkan dengan sulit mendapatkan driver dari stasiun cikarang dan semakin tidak ada bedanya dengan ojek pengkolan dengan harga yg tidak masuk akal,Negatif
Pengguna Google,5,2026-04-02 14:25:46,Ok Banget,Positif
Pengguna Google,5,2026-04-02 14:25:22,keren sangat membantu,Positif
Pengguna Google,1,2026-04-02 14:21:37,"agak kecewa sih akhir ""ini gojek klo mau pesen makan dimalam hari susah banget nemu driver nya,, sampe harus nunggu 1/2 jam tetap masih gk dapat driver nya.",Negatif
Pengguna Google,5,2026-04-02 14:17:57,ok,Positif
Pengguna Google,1,2026-04-02 14:16:01,"Kualitas Pelayanan sangat buruk Kalau harga mahal baru dapat driver,itupun lama",Negatif
Pengguna Google,1,2026-04-02 14:12:37,parah.....kalau rekrut driver yang benar dan yang kompeten jangan yang sukanya main cancel.....,Negatif
Pengguna Google,2,2026-04-02 14:09:26,sesusah itu dapet driver,Negatif
Pengguna Google,2,2026-04-02 14:06:11,susah banget dapet driver,Negatif
Pengguna Google,1,2026-04-02 14:02:37,"lambat banget kalo mesan malam, udah lapar malah ga ada yg antar padahal banyak tuh ojol yang masih diluar nganterin pesanan lain",Negatif
Pengguna Google,1,2026-04-02 13:49:31,mahal dikota bogor gojek.dan gocarnyq,Negatif
Pengguna Google,5,2026-04-02 13:46:13,woyy kasih tambahan buat developer untuk kasih pembayaran via dana atau qris aja menurut ku kurang lengkap kalok cuman itu2 aja wkwkwk thanks semoga di notice,Positif
Pengguna Google,5,2026-04-02 13:44:07,oke,Positif
Pengguna Google,5,2026-04-02 13:41:07,sangat membantu untuk kebutuhan transportasi,Positif
Pengguna Google,5,2026-04-02 13:41:06,wah!!,Positif
Pengguna Google,1,2026-04-02 13:41:01,"banyak error, aplikasi yg dibutuhin banyak org loh. bangkrut aja dah",Negatif
Pengguna Google,2,2026-04-02 13:33:46,susah dapet driver udah ga butuh penumpang lagi kali ya jual mahal semua sekalinya dapet ga gerak tu driver,Negatif
Pengguna Google,1,2026-04-02 13:33:10,"mentang"" argo kecil dicancelin mulu sama drivernya kocak",Negatif
Pengguna Google,1,2026-04-02 13:29:37,kenapa harus nunggu lama banget buat cancel order dah gitu driver juga susah banget nyarinya,Negatif
Pengguna Google,1,2026-04-02 13:29:19,"aplikasi gaguna, tiap dapet driver di cancel terus, lama ga gerak2, berjam jam nungguin gadapet2 padahal banyak yang deket, bener2 *1 lah, driver2 juga udah diambil bukannya dikerjain malah cancel",Negatif
Pengguna Google,1,2026-04-02 13:27:24,"gofood parah awalnya di bilang tepat waktu, trus telat, dan ujungnya malah di cancel dari pihak gofoodnya karena tidak dapet driver, sudah menunggu 98menit lebih malah di batalin karena tidak dpt driver dan kalo mau mesen, malah harus pesen ulang. bagaimana ini?",Negatif
Pengguna Google,1,2026-04-02 13:26:32,parah gosend udh nunggu 10 menit eh pas dapat malah dibatalin sm driver. parah aplikasinya ga ngebantu,Negatif
Pengguna Google,5,2026-04-02 13:20:00,memudahkan perjalanan,Positif
Pengguna Google,3,2026-04-02 13:11:47,Ini kalau sistemnya gak susah dapat driver pas hujan/sibuk bintang 5,Negatif
Pengguna Google,5,2026-04-02 13:03:50,membantu sekali,Positif
Pengguna Google,1,2026-04-02 12:55:26,"kalo ujan pasti driver gaada yg mau ambil, padahal pake mobil, udahlah harganya naik jauh nunggu ga dapet dapet pula, saya udah nunggu 1 jam👎",Negatif
Pengguna Google,5,2026-04-02 12:50:22,oke,Positif
Pengguna Google,1,2026-04-02 12:50:21,susah banget dapat driver kondisikan dong mitranya sampe 5x lebih ganti driver nih,Negatif
Pengguna Google,1,2026-04-02 12:46:58,Tagihan masih ada padahal sudah dilunasin. diminta bayar denda lagi,Negatif
Pengguna Google,1,2026-04-02 12:45:21,"sangat buruk driver lama ketemu ampe sejm gak ketemu, dan mahal bagusan maxim",Negatif
Pengguna Google,1,2026-04-02 12:39:07,"dapet driver yang jauh, payah",Negatif
Pengguna Google,4,2026-04-02 12:33:41,"maaf aku kurangi bintangnya, apk bagus sebenernya tapi driver gojek akhir"" ini pada nyebelin semua gtw kenapa, apa karna sistem pembayaran ke mereka atau gmn idk. waktu pesan goride abangnya salah titik jemput dan pas aku tegur malah balik ke pangkalan gk balik"" lagi trus didiemin doang tlp gk diangkat smp akhirnya setelah 20 mnt aku cancel dan gabisa rating abangnya juga. trus gosend instan 3 jam juga gatau kenapa banyak yg gamau keep dari jam 3 sore sampe jam 7 malem padahal lagi butuh bgt :((",Positif
Pengguna Google,5,2026-04-02 12:32:30,"alhamdulillh terbantu dengan adanya gojek ,, terimakasih",Positif
Pengguna Google,5,2026-04-02 12:26:52,sip baik sekali semoga berkembang sampai masa depan,Positif
Pengguna Google,1,2026-04-02 12:25:45,"belakangan ini susah banget dapet driver, sekalinya dapet selalu di batalin. tolong di improve",Negatif
Pengguna Google,5,2026-04-02 12:25:04,"serius ini aplikasi makin hari makin gila? ngasih drivernya selalu yang paling jauh, sampai berkali-kali kena cancel padahal udah nunggu. sekedar cerita juga, tadinya diaplikasi tarifnya 19.000, mungkin karena cuaca buruk (meskipun gk hujan), tapi di driver cuma masuk 12.000, jadi lu ngambil keuntungan sekitar 7000 gitu buat biaya admin? lu manfaatin cuaca buruk yang dihadapi driver di lapangan buat naikin keuntungan berkali-kali lipat? iblis aja keknya gak sejahat itu loh. gila emang",Positif
Pengguna Google,4,2026-04-02 12:20:19,hari ini saya byk kecewa Krn susah utk mendapatkan gojek mobil maupun motor,Positif
Pengguna Google,5,2026-04-02 12:15:10,sejauh ini masih bagus pelayananya,Positif
Pengguna Google,5,2026-04-02 12:09:42,love..,Positif
Pengguna Google,1,2026-04-02 12:08:39,"mau nutup akun karna gojek jadi mahal bgt aja susah bgt,saldo harus nol mau gw ikhlasin aja repot bgt..ada fitur chat cs tp ga ada papan ketiknya cm bisa kirim pesan instan yg udah mereka siapin,lah gimana bisa nolong kl begitu..uninstal aja jawaban terbaik",Negatif
Pengguna Google,1,2026-04-02 12:06:18,"sumpahhhh kesal bgt, kurir GO-SEND ada masalh apa si susah bgt dapet 🙃",Negatif
Pengguna Google,5,2026-04-02 12:05:50,Mantab,Positif
Pengguna Google,2,2026-04-02 12:05:35,"LEMOT BANGET UDAH TAU BURU BURU MAU MASUK KERETA MALAH LOADINGNYA MINTA AMPUN, PADAHAL JARINGAN BAGUS BAGUS AJA",Negatif
Pengguna Google,1,2026-04-02 12:05:34,apaan susah banget cari driver ud dapt malah di cancel driver,Negatif
Pengguna Google,1,2026-04-02 12:02:06,cari kendaraan lama amat,Negatif
Pengguna Google,5,2026-04-02 11:53:19,mantap,Positif
Pengguna Google,5,2026-04-02 11:50:27,respon cepat,Positif
Pengguna Google,2,2026-04-02 11:50:03,sumpah akhr2 ini susah bgt dpt goride maupun gocar masak nyari driver smpk 2jam gak dpt2 pdhl sekitar banyak tp kok.gak ada satupun yg nyantol..... tolonglah di perbaiki,Negatif
Pengguna Google,1,2026-04-02 11:48:01,"Gak suka pesanan udah masuk tapi belum dapet driver jadi makanan belum disiapin, dan baru bisa cancel pesanan setelah satu jam gak ada driver. kecewa, mending bisa langsung di cancel kalo gak ada driver, biar saya mesen yg lain. Sama aja ini gak menghargai waktu saya sebagai customer dan pihak resto. Buang-buang waktu!!",Negatif
Pengguna Google,1,2026-04-02 11:35:29,lama gak sesuai waktu,Negatif
Pengguna Google,5,2026-04-02 11:20:41,good,Positif
Pengguna Google,1,2026-04-02 11:15:48,lama nunggu nya skrg,Negatif
Pengguna Google,5,2026-04-02 11:15:17,puas,Positif
