userName,score,at,content
Pengguna Google,1,2022-03-19 10:47:51,Mau masuk login aja susah banget. Minta kode ferifikasi lewat email gak di kirimi. Gantian selang minta kode ferifikasi ke dua Yang pertama baru muncul. Akhirnya kan kode kadaluarsa. Gak bisa buat login. Minta kode lagi yang ketiga. Yanng kedua bari di kasih. Gitu teros sampe minta kode ferifikasi 10 kali. Ngapaiin coba gitu aja di persulit.. Mohon segera di follow up nya Sat set
Pengguna Google,1,2022-03-19 07:20:10,"cuma gambar² doang, gak bisa di klik, gak bisa pergi kemana²... dasar vendor cupu"
Pengguna Google,1,2022-03-19 03:02:48,jangn persulit kalau daftar
Pengguna Google,1,2022-03-19 02:22:37,"Aplikasi nggak jelas blass, cuma berisi berita2 yang nggak bermanfaat..."
Pengguna Google,1,2022-03-18 12:13:35,"Kaga bagus,..bikin puyeng pala"
Pengguna Google,1,2022-03-18 10:51:52,Buang-buang kuota aja ...
Pengguna Google,4,2022-03-18 06:46:32,bagus
Pengguna Google,1,2022-03-18 03:04:10,Apk apa ini lapor SPT tahunan selalu eror
Pengguna Google,1,2022-03-18 01:12:08,Tetap saja isi spt harus kudu mesti lewat pc. Jadinya ini aplikasi gak guna
Pengguna Google,5,2022-03-17 14:39:32,Mantap
Pengguna Google,5,2022-03-17 13:33:28,Membantu bagus
Pengguna Google,4,2022-03-17 10:24:06,Ini g bisa buat lapor pajak y??
Pengguna Google,1,2022-03-17 04:27:36,Jauh dari kata layak
Pengguna Google,1,2022-03-16 15:11:18,"Sebaiknya disempurnakan tidak hanya sebatas informasi,akan tetapi di tambahkan fitur pelaporan SPT yang lebih mudah/lebih sederhana dari versi web. Karena info perpajakan bisa dengan mudah didapatkan,akan tetapi pelayanan dalam hal pelaporan SPT ini dari dahulu yang selalu sulit .terimakasih"
Pengguna Google,1,2022-03-16 10:39:25,Ok
Pengguna Google,2,2022-03-16 09:28:46,💪
Pengguna Google,5,2022-03-16 08:44:56,👍👍👍👍👍
Pengguna Google,2,2022-03-16 08:38:44,Ribet
Pengguna Google,1,2022-03-16 06:49:17,"WEB E FILLING SPT HARI INI ZONK LAGI PPKM ZONK LAGI PSBB ZONK LAGI PUASA ZONK, E FILLING ZONK (KALAH SAMA BCA) payah"
Pengguna Google,5,2022-03-16 05:13:48,ya bgus
Pengguna Google,4,2022-03-16 03:13:49,Susah amat di hubugi dari pagi sampai 4/5jam masi sibuk terus chat juga sibuk terus
Pengguna Google,2,2022-03-15 06:31:00,"Aplikasi ribet,nggk mutu,mempersulit"
Pengguna Google,1,2022-03-15 06:05:35,"Jujur, ga puas bgt sm apk ni. Pengen dipermudah malah makin ribet. Selalu susah login, dan akhirnya tetep harus ke kantor pajak."
Pengguna Google,5,2022-03-13 12:30:43,bagus aplikasinyaa
Pengguna Google,5,2022-03-13 00:04:58,Mantap
Pengguna Google,1,2022-03-12 14:18:57,Gak web gak aplikasi g guna pengen lapor SPT aja ribet banget sinyal 4g+ pulau Jawa aja kaya gini apalagi tempat lain orang it di dirjen pajak pada g mampu apa gmn buat layanan masyarakat yg memepermudah ribet lemot
Pengguna Google,5,2022-03-12 08:35:24,👍
Pengguna Google,5,2022-03-11 14:24:51,Ok
Pengguna Google,1,2022-03-11 13:31:09,Mohon kalo online EFiN nya otomatis atau di buat paswod biasa aja. Percuma ujungnya juga datang ke kantor pajak. Apa lagi sedang di pedalaman susah akses susah sinyal. Jika tidak lapor kita juga yang di salah kan
Pengguna Google,5,2022-03-11 03:59:42,Mantap
Pengguna Google,5,2022-03-11 00:40:05,Good job Terimakasih DJP
Pengguna Google,5,2022-03-11 00:37:53,Mantap app nya
Pengguna Google,5,2022-03-10 12:33:41,Ok
Pengguna Google,1,2022-03-10 11:51:42,Pajak udah bayar.. Suruh lapor.. Lapor nya ribed bgt... Prosesing terus.. Server sibuk apa gimana sih
Pengguna Google,1,2022-03-10 04:31:34,"Ga ngerti aplikasi djp online yg baru ini fungsinya buat apa. Biar bisa bayar pajak online? Mohon maaf nih ya, 80% pekerja di Indonesia yg bayar pajak hanyalah karyawan suatu pabrik/perusahaan, itu juga otomatis dipotong gaji, jd ga akan bayar sendiri, kita cuma tinggal LAPOR. Masih mending applikasi yg lama, kita bisa isi e-filling buat pelaporan pajak di app-nya. Info Kantor KPP terdekat juga buat apa coba? toh klo ke kantornya kita disuruh online kok. Untung app yg lama blm aku hapus."
Pengguna Google,1,2022-03-10 04:28:40,"Gak prima , gak efesien , gak bagus , mempersulit , gak bagus , memperlambat , makanya bikin aplikasi itu update ke didukcapil secara berkala jangan setahun sekali NIK aktif bilang tidak ditemukan , gak ada solusinya mending ganti aja aplikasinya yang lebih bagus kalo emang niat mau melayani dengan bagus"
Pengguna Google,1,2022-03-10 02:01:04,Menu pelaporan SPT tahunan di mana?????
Pengguna Google,3,2022-03-10 00:58:39,bagaimana cara untuk pelaporan bukti potongan pajak pph21 di aplikasi?
Pengguna Google,1,2022-03-09 18:31:19,Ga bisa di cetak bangke
Pengguna Google,1,2022-03-09 08:51:00,Pajak buat bayar aparat yang se enak nya kepada rakyat 🤑
Pengguna Google,1,2022-03-09 08:08:07,daftar no kk nik benar tapi gak terdaftar ya udah kalau gak bayar pajak. jgn salahkan gw.
Pengguna Google,1,2022-03-09 07:53:53,"Apa apa di persulit datang ke kantornya langsung tidak di layani, daftar lewan online gajelas, emang kalo urusan sama pemerintah apa apanya susah bikin muakkk"
Pengguna Google,1,2022-03-09 03:42:18,Payah disuruh lapor spt tahunan tapi servernya lemot. Haduh
Pengguna Google,3,2022-03-09 01:36:49,Tes dl
Pengguna Google,5,2022-03-08 14:30:31,saya merasa puas
Pengguna Google,1,2022-03-08 13:07:19,Eror
Pengguna Google,1,2022-03-08 13:03:31,Daftar NPWP online sangat sulit
Pengguna Google,3,2022-03-08 09:44:46,Kadang ada kendala saat membuka aplikasi. Lama tidak muncul
Pengguna Google,1,2022-03-08 04:00:42,Ribet buat dapetin efin.mau bayar pajak aja di persulit.
Pengguna Google,1,2022-03-08 04:00:12,Jelek banget parahh... Apalagi kaga bisa lapor spt... Huh
Pengguna Google,5,2022-03-07 23:54:05,"Mudah"" dpt membantu"
Pengguna Google,1,2022-03-07 23:11:45,ini apk resmi dari djp tapi ga ada menu lapor spt. payah..
Pengguna Google,5,2022-03-07 11:15:24,Ok bagus
Pengguna Google,1,2022-03-07 09:43:07,Bisa masuk tp ko gk bisa buat laporan spt tahunan... Gimana sih nih aplikasi
Pengguna Google,5,2022-03-07 05:21:41,Sangat bagus..
Pengguna Google,5,2022-03-07 02:51:45,Sangat bagus dan memuaskan
Pengguna Google,5,2022-03-07 02:49:46,Ok banget
Pengguna Google,1,2022-03-06 06:04:04,"Payah udh daftar lolos verifikasi udh dapet no kartu nya npwp , tetapi ga bisa masuk dengan alesan kesalahan data aneh"
Pengguna Google,1,2022-03-05 12:28:52,Daftar online permintaan no EFIN lama banget.
Pengguna Google,5,2022-03-05 06:31:31,Bintang lima
Pengguna Google,4,2022-03-04 08:46:12,Sangat membantu
Pengguna Google,1,2022-03-04 08:11:59,Nggak bisa isi SPT
Pengguna Google,1,2022-03-04 08:06:12,Login jgn diribetin
Pengguna Google,1,2022-03-04 03:20:57,"Aplikasi sangat lamban, tidak berkualitas"
Pengguna Google,1,2022-03-04 01:17:55,Gk ada yg versi lama k... Ini di pake login sj gk bisa
Pengguna Google,1,2022-03-03 15:27:25,Muter muter nggak jelas dan nggak bisa dipakai.
Pengguna Google,5,2022-03-02 07:19:41,Ok
Pengguna Google,5,2022-03-02 06:35:36,Goood
Pengguna Google,1,2022-03-01 01:33:52,Tidak bisa untuk lapor pajk online
Pengguna Google,1,2022-02-28 07:57:22,"tidak bisa login, padahal npwp dan password sudah benar. sebab. saya coba di web itu bisa, nah ketika saya coba di aplikasi ini selalu muncul notif bahwa npwp atau email salah, dan itu tidak 1 2 kali,"
Pengguna Google,5,2022-02-27 15:24:37,Terimakasih DJP sudah memberikan aplikasi yang mudah diakses. Login menggunakan npwp dan pass djponline. Apabila belum pernah aktivasi djponline.pajak.go.id dimohon segera ke KPP ataupun lewat medsos KPP ataupun lewat admin whatsapp. Mudah bgt! Senengnya sekarang aku gampang bikin billing dan ga repot-repot. Terus diaplikasi ini ingetin aku tenggat waktu pelaporan dan pembayaran. Terus diaplikasi ini ad catatan dan record pembuatan billing aku. Bingung2 silahkan hub wa helpdesk KPP. Thankyouuu!
Pengguna Google,1,2022-02-26 23:10:45,kendala saat login
Pengguna Google,5,2022-02-26 14:25:30,Bagus
Pengguna Google,5,2022-02-26 14:19:47,Ok jugga
Pengguna Google,5,2022-02-26 13:47:51,"Aplikasi sudah baik, perlu ditingkatkan untuk link2 video youtube tutorial aplikasi pajak"
Pengguna Google,1,2022-02-26 02:23:28,Gak bisa di gunain
Pengguna Google,2,2022-02-25 14:47:14,Yang RAHMAT ULLAH u hav via DM agar
Pengguna Google,5,2022-02-25 04:30:37,Kemenkeu perlu mengembangkan Aplikasi Akuntansi (Kasir s.d. Neraca) yang terintegrasi dengan Aplikasi Perpajakan Perorangan/Badan supaya Penerimaan Negara dari sektor perpajakan optimal.
Pengguna Google,1,2022-02-24 09:23:14,Susah bgt...eror trus...salah paasword eror...akhirny lupa password pun masukin data betul...tetap eror trus harus gimana???
Pengguna Google,1,2022-02-24 08:04:10,Tim IT terburuk pada sebuah lembaga pemerintah
Pengguna Google,2,2022-02-24 06:09:59,Here
Pengguna Google,1,2022-02-24 05:51:00,"Mw lapor SPT aja serverny bermasalah mulu, giliran g lapor ntar dpt surat cinta, tolong lah diperbaiki, banyak org kita yg pinter2 ttg IT itu direkrut, gemeesss deh"
Pengguna Google,1,2022-02-23 23:43:26,Bikin ribet.. Mau login aja susah banget
Pengguna Google,1,2022-02-23 07:50:29,Aplikasinya ngeselin hrus ada verifikasi email tapi pas masuk mulai dri awal trus payah
Pengguna Google,1,2022-02-23 04:52:02,Menu perlu di benahi seperti adanya pelaporan SPT tahunan.
Pengguna Google,1,2022-02-23 04:16:30,Petugas kurang menguasai edukasi tolong di perhatikan Untuk pelayanan tidak begitu paham di bidangnya (natar lampung). Terimakasih 🙏
Pengguna Google,1,2022-02-22 15:43:42,"Kurang lengkap, harusnya juga include fitur di web biar gak dual fungsi. Buang buang anggaran, kurang praktis"
Pengguna Google,5,2022-02-22 13:24:15,Sangat membantu
Pengguna Google,5,2022-02-22 04:32:15,Oke lah
Pengguna Google,1,2022-02-22 03:27:30,"PUNYA SISTEM KOK RIBET MAU LAPOR SPT TAHUNAN SUSAHNYA MINTA AMPUN, TELFON CALL CENTER MALAH DIBILANG SEDANG SIBUK MELAYANI. KECEWA DENGAN SISTEM PAJAK YG KURANG BAIK SEPERTI INI"
Pengguna Google,1,2022-02-21 16:35:04,"Diperbaiki tim IT ini bagaimana mau login salah terus, lha wong nulis nomor npwpnya aja tidak bisa full. Ya jelas salah terus. Mau gapake simbol titik pun tidak bisa. Segera perbaiki!"
Pengguna Google,1,2022-02-21 01:29:11,"Sistem di aplikasi klo bisa jangan via telp akan boros pulsa, coba pakai fitur chat juga."
Pengguna Google,1,2022-02-18 14:52:09,Aplikasi ribet mau lapor SPT TAHUNAN MALAH SUSAH... Bangke
Pengguna Google,1,2022-02-18 03:25:11,"RIBET ANJENG, NYURUH WARGANYA WAJIB PAJAK, MAU NGURUS AJA DIPERSULIT."
Pengguna Google,1,2022-02-18 01:36:08,Kapan negara mau maju petugas pajak aja males kayak nya kasih layanan rakyat.Pecat sja petugas kayak gtu negara rugi gaji orang2 gk becus.makan gaji buta uang rakyat kau .tak laporin ke staf presiden lewat imail klian bakalan biar tau pusat sekalian mau main2 sama rakyat
Pengguna Google,1,2022-02-18 01:03:36,"Ini kah yg d namakan negara maju, sungguh birokrasi bobrok apakah mmg sengaja d settimg supaya budayakan nembak"
Pengguna Google,3,2022-02-16 23:29:25,Memuaskan
Pengguna Google,1,2022-02-16 05:09:36,"Sudah bayar pajak, Mau lapor SPT gabisa di app, di web pun error. Hmmm. Terus kemana atuh...?"
Pengguna Google,5,2022-02-16 03:03:22,Mantap..lebih memudahkan masyarakat Indonesia dalam urusan pajak.
Pengguna Google,2,2022-02-15 12:30:56,"Percobaan , semoga tidak mengecewakan."
Pengguna Google,5,2022-02-15 12:07:02,Ol
Pengguna Google,1,2022-02-15 10:07:53,Ingin bayar pajak aja dipersulit..kalau gabayar pajak dikejar²..sebenarnya lu niat gak si?
Pengguna Google,3,2022-02-15 02:06:39,"Untuk lapor pajak apakah aplikasi ini juga? Karena biasa djp online, kenapa ada perubahan ya?"
Pengguna Google,5,2022-02-13 12:05:27,"Asli, aku biasanya ngga pernah bisa masuk dan dianggap NPWP dan Password salah. Kusering Uninstal karena kecewa, tapi anehnya barusan kudowload tbtb bisa login lagi, pdhl niatnya mau chat Helpdesk KPP. Seneng banget 😊"
Pengguna Google,5,2022-02-13 11:48:51,Saya sangat puas menggunakan aplikasi Pajak ini. Thank you
Pengguna Google,5,2022-02-13 08:27:45,Ok
Pengguna Google,1,2022-02-12 06:13:12,"Aplikasi tidak bisa membantu mau bikin daftar akun DJP masuk nya setengah mati tidak bisa"" log in,kecewa berat pakek bingit🤯😵🤧"
Pengguna Google,5,2022-02-12 02:30:33,cepat
Pengguna Google,1,2022-02-11 16:56:59,"Aneh aplikasinya, sdh diinstal tp ga bsa dibuka. Begini aplikasi pemerintah?"
Pengguna Google,2,2022-02-11 04:49:13,Tiap buka profil malah force close.
Pengguna Google,5,2022-02-11 04:24:19,Ok
Pengguna Google,3,2022-02-10 11:19:27,"saya gak bisa login d app,padahal no+pw sudah benar,d buka d web juga bisa ... masalah nya d mana, mohon tanggapannya...."
Pengguna Google,1,2022-02-10 11:01:46,Bodo amat lah online tetep harus ke kantor pajak dapetin efin..
Pengguna Google,2,2022-02-09 11:45:59,Cara mendapatkan NPWP gimana mau daftar kok malah ditanyakan NPWP
Pengguna Google,1,2022-02-09 11:01:45,Udah isi semua data malah tidak bisa di validasi. Akhirnya ga bisa lanjut ke tahap berikutnya. Mohon solusinya .
Pengguna Google,4,2022-02-09 08:04:23,Responnya cepat !
Pengguna Google,1,2022-02-08 18:07:20,Tidak bisa isi spt tahunan
Pengguna Google,5,2022-02-08 12:41:20,Oke
Pengguna Google,5,2022-02-07 17:00:44,Lebih mudah bayar pajak.mantap
Pengguna Google,1,2022-02-07 10:28:42,Jelek
Pengguna Google,5,2022-02-07 04:24:33,Bagus
Pengguna Google,5,2022-02-05 14:14:34,Mantap
Pengguna Google,5,2022-02-05 01:06:19,Terima kasih
Pengguna Google,1,2022-02-04 12:48:12,aplikasi gk berguna npwp sama sandi benar tetap aja gk bisa masuk tetap salah perbaiki dulu baru tambah bintang..
Pengguna Google,5,2022-02-04 12:43:50,Bagus
Pengguna Google,1,2022-02-04 09:12:28,Knp aplikasi pemerintah selalu buruk? Jawab jawab!!
Pengguna Google,1,2022-02-03 10:40:07,efin nya kalau bisa proses online aja biar gak usah ke kantor pajak !
Pengguna Google,5,2022-02-03 01:07:14,Sangat baik
Pengguna Google,1,2022-02-02 23:02:41,Ga jelass.. susah
Pengguna Google,5,2022-02-02 13:53:38,"Biar di respon sama pihak IT nye. Ini aplikasi kurang membantu sekarang, jadi serba susah. Tolong dong perbaiki lagi. Kalo memang masih maintenance. Beri pemberitahuan. Dan tolong pihak terkain kalian Aktif Respon Kritikan masyarakat jangan diem aja."
Pengguna Google,5,2022-02-02 08:37:34,Mantap
Pengguna Google,2,2022-02-02 07:59:06,Awalnya bisa. Sekarang login susah. Ujung-ujungnya buka pakai browser juga.
Pengguna Google,1,2022-02-02 07:26:56,"Jgn di download Tidak bisa log in NPWP dan pasword sudah benar, log in pakai web lancar"
Pengguna Google,5,2022-02-02 05:42:57,ok sangat membantu dan mudah penggunaanya dengan adanya app ini
Pengguna Google,5,2022-02-02 02:47:51,Mantaap
Pengguna Google,1,2022-02-01 14:55:35,Mohon setiap kantor pajak menyediakan fasilitas foto copy. Dan bila perlu semua pegawai pajak itu ganti aja sm pegawai bank BCA agar tau cara melayanin orang.
Pengguna Google,1,2022-02-01 11:19:10,Tdk bisa daftar berkali2 gagal aplikasi ny blm sukses
Pengguna Google,2,2022-01-31 13:04:56,Kalau malam kenapa susah bgt masuk aplikasi ini.... apakah dia sedang tidur...
Pengguna Google,3,2022-01-31 05:14:41,Saya juga tidak bisa login password dan nomor NPWP sudah benar. Gimana ini solusinya?? Aplikasinya sama sekali tidak membantu
Pengguna Google,1,2022-01-31 03:25:37,Saya mau minta efin saya lagi tp pas saya masukin npwp salah. Padahal itu no npwp udah bener. Gimana ini???
Pengguna Google,5,2022-01-31 03:06:04,Saya lapor nya langsung dan cepat
Pengguna Google,5,2022-01-30 15:44:08,Mantap
Pengguna Google,2,2022-01-30 05:43:12,pegawai pajak mukanya asem.. mereka lupa darimana asal duitnya mereka bisa gajian .. ya dari rakyat yg bayar pajak tp perlakuanya naudzubillah
Pengguna Google,5,2022-01-30 03:27:37,dicoba
Pengguna Google,1,2022-01-28 18:42:11,Mau nya online ..jaringan nya lemooot ..payaaah
Pengguna Google,1,2022-01-28 01:32:15,app ini lemooooot dan bermasalaaaaaah
Pengguna Google,5,2022-01-28 00:00:58,Bayar pajak dong
Pengguna Google,5,2022-01-27 03:07:46,Aplikasinya mantap👍👍
Pengguna Google,5,2022-01-27 00:53:51,Mantap
Pengguna Google,5,2022-01-26 05:49:39,Bagus
Pengguna Google,1,2022-01-25 12:37:17,"Ngga bisa login lewat apk padahal bisa login lewat web, harusnya apk kan mempermudah"
Pengguna Google,2,2022-01-25 09:27:47,Awal nya sangat membatu... Habis itu mau login lagi gak bisa... Pdhl no npwp dan pswrd sudah benar🥲🥲 mau bayar pajak ajja susah amat ya... Klw bisa jangan dipersulit... Dimudah kan saja semua nya... Semua sudah serba online... Gak perlu kan antri dtg ke kantor pajak...
Pengguna Google,1,2022-01-25 09:04:08,Apk nya nyusahin. Mau login bilangnya npwp sm sandi salah. Gila.
Pengguna Google,5,2022-01-25 06:20:49,I thank you Google
Pengguna Google,1,2022-01-25 05:16:55,"Disini gagal login dengan alasan no npwp tidak sesuai dengan pasword, padahal via web lancar² aja"
Pengguna Google,1,2022-01-24 23:55:29,Ketika login d teken masuk malah diam aja 🤔
Pengguna Google,2,2022-01-24 12:06:18,"Knpa login di web bisa,pas di aplikasi selalu error no NPWP dan paswordnya salah🤦‍♂️🤦‍♂️🤦‍♂️,tolong segera diperbaiki"
Pengguna Google,1,2022-01-24 09:47:34,ribet amat lah masih harus ke kantor cabang ngapain musti adain online.. mau aktivasi NPWP ja susah. cobalah untuk dapatin Efin secara ONLINE. kalo harus datang ke kantor ngapain cape secara online
Pengguna Google,1,2022-01-24 07:18:56,Jangan di download..aplikasi ini hanya portal k web npwp online
Pengguna Google,5,2022-01-24 05:52:38,Sangat Bagus
Pengguna Google,1,2022-01-24 02:02:31,Login bermasalah terus
Pengguna Google,1,2022-01-22 10:40:37,NPWP tidak valid gmn y bung?
Pengguna Google,1,2022-01-21 16:11:12,Berkali2 ga dapat kode verifikasi via emailnya... harus diperbaiki lagi kayanya aplikasi nya...
Pengguna Google,5,2022-01-21 06:14:00,Bagus
Pengguna Google,1,2022-01-20 12:46:14,Ternyata banyak yg sependapat dengan saya
Pengguna Google,5,2022-01-20 08:41:36,Semoga membantu WP
Pengguna Google,1,2022-01-20 04:59:59,Daftar akun pengguna baru selalu error. Aplikasi ngak bisa digunakan
Pengguna Google,1,2022-01-20 04:59:18,"Makanya banyak yg ngasih bintang 1, ternyata bener,, ga bisa login. 😖"
Pengguna Google,1,2022-01-19 18:38:17,Sumpah yh saya sudah minta aktivasi email berkali kali ga ada yg masuk bikin kunjunga pajak setiap klik tanggal nya selalu ga bisa eror balik ke semula apa lagi dateng langsung ga bisa trus gua harus gmn npwp nya
Pengguna Google,1,2022-01-19 10:46:52,"Saya tidak bisa login padahal NPWP dan password saya sudah benar, koneksi aman. Tolong diperbaiki"
Pengguna Google,1,2022-01-19 08:02:15,"Tiap k kpp , pegawei nya cuek dan terkesan mengusir dengan cara suruh daftar online pdhal saya k sana karna dapat rujukan dr surat pemerintah dan memang saya pemula terkait npwp butuh bantuan !!!! Setelah bolak balik skrng buat efin pun d persulit !!!! Lalu bagaimana jika saya terkena denda akibat lalai? Padahal yg mempersulit adalah petugas pajak !!!!!!!!!!!!!"
Pengguna Google,3,2022-01-18 12:47:07,Akan lebih bagus lagi apabila bisa untuk lapor SPT tahunan
Pengguna Google,1,2022-01-18 05:15:08,"Aplikasinya tidak membantu. Proses verivikasi sangat lama, masa kalah sama aplikasi pinjol"
Pengguna Google,1,2022-01-17 13:50:30,Mungkin aplikasinya lg lelaaaaahhhh.....jd ga bisa digunakan
Pengguna Google,1,2022-01-16 23:11:43,Katanya bayar pajak lapor pajak itu mudah... nyatanya juga sulit... gak tau lah mesti ngomong apa..
Pengguna Google,1,2022-01-16 04:46:04,"Aplikasi ampas, udah masukin semua bener masih aja salah"
Pengguna Google,5,2022-01-15 12:31:20,Mantaf
Pengguna Google,5,2022-01-15 06:52:05,Alhamdulillah
Pengguna Google,1,2022-01-15 02:27:04,"Masukkan no token selalu gagal,,,,,ga tau kenapa"
Pengguna Google,5,2022-01-14 05:52:29,"Semoga, orang Awam seperti saya Makin Mudeng😂"
Pengguna Google,5,2022-01-13 18:51:08,Bagus
Pengguna Google,4,2022-01-13 12:19:02,Siip keres
Pengguna Google,1,2022-01-13 10:00:52,Ribet
Pengguna Google,1,2022-01-13 09:09:48,Susah login karna ada otp dikirim ke email... Sementara di email tidak ada terima otp dari mpajak.... Segera benahi...
Pengguna Google,1,2022-01-13 05:28:42,Ni apk maksudnya gmana sii.. sruh login pke No NPWP tpi kolom nya nggk muat. Yang bner lah klo buat apk. Herannn
Pengguna Google,1,2022-01-13 02:31:39,No NPWP udah bener paswword udah bener tetep gak bisa masuk. Tlg di perbaiki
Pengguna Google,1,2022-01-12 15:38:48,"Login nya lama bgt, buang buang waktu. Tolong dibenahi."
Pengguna Google,1,2022-01-12 15:30:45,"Tolong diperbarui dong, saya ga bisa login. Thx"
Pengguna Google,1,2022-01-12 13:42:51,"Kalo belom bisa menyempurnakan pelayanan via aplikasi seluler, jangan sok buat aplikasi, masa gak bisa masuk katanya nomor NPWP sama password salah, padahal di Website nya sukses terus login nya"
Pengguna Google,1,2022-01-12 08:10:02,"Susah login, susah cara penggunaan Mau bayar aj sulit"
Pengguna Google,1,2022-01-12 07:43:22,Sulit loginnya..
Pengguna Google,1,2022-01-12 03:43:44,"Kok ga bisa login yah, padahal NPWP & PASWORD sudah bener semuanya"
Pengguna Google,1,2022-01-11 17:23:44,Pakai versi lama dan sudah bisa online setelah update versi terbaru malah gak bisa log in..malah di bilang nomor NPWP salah dan pin salah...hadeh bukannya makin bagus malah tambah parah udah gitu lelet lagi...gak seperti versi lama.
Pengguna Google,1,2022-01-11 16:32:10,Ini aplikasi rusak ya?? Langsung uninstall..
Pengguna Google,1,2022-01-11 12:53:36,"Capsah salah terus padahal sudah benar ditulisnya. Orang mau buat malah dipersulit dengan capsah"" begitu."
Pengguna Google,1,2022-01-11 11:37:45,Oh iya saatini masih gak bisa diajses buat daptar via imail ya...
Pengguna Google,5,2022-01-11 07:10:15,I like
Pengguna Google,1,2022-01-11 06:09:46,"Gak bisa login, dgn keterangan NPWP atau Kata sandi yang anda masukkan tidak sesuai. Aneh, padahal lewat web bisa login.. dah coba berkali tetap saja gak bisa login.."
Pengguna Google,1,2022-01-11 05:11:25,Aplikasi hari ini sedang bermasalah....
Pengguna Google,5,2022-01-11 01:39:09,Ooke banget
Pengguna Google,2,2022-01-10 15:29:40,Berkali kali nunggu email verifikasi tidak ada. Sedangkan kalo jadi website djp online langsung terkirim
Pengguna Google,5,2022-01-10 13:32:26,Mantap. Tapi sayang sekali sudah tidak bisa di gunakan. Mungkin dalam masa perbaikan.
Pengguna Google,5,2022-01-10 11:29:37,bagus dan mantap
Pengguna Google,1,2022-01-10 10:09:17,"Nomor NPWP dan password sudah sesuai, tp ditolak/tidak valid. Ini aplikasi yang buat anak IT dengan status MAGANG kali ya..."
Pengguna Google,1,2022-01-10 08:55:57,Sebaiknya pemerintah lebih memberikan pemantauan merata terhadap karyawan pajak. Terutama area KPP Painan IV JURAI. Karena tidak perah saya temukan pelayanan seperti itu di Jakarta. Benar benar merugikan kami para pengusaha. Kesannya seperti kami yang butuh banget dengan pajak. Sedangkan pajak ini adalah aset utama negara. Saya harap. KPP pusat melakukan tindakan lebih lanjut akan hal ini. Agar karyawan gak seperti NANTANGIN seperti itu. Pelayanan publik di Indonesia bisa edukasi dg baik
Pengguna Google,5,2022-01-10 03:34:26,Mantap
Pengguna Google,1,2022-01-10 02:54:57,"lama banget loading masuk nya kata sandi semua udah bener email juga bener, tolong benerin dong saya yg mau bayar pajak kok saya yg ribet,tolong benerin nanti tak kasih bintang 5"
Pengguna Google,1,2022-01-09 23:52:21,"Kirim kode Verifikasi login ga bisa-bisa, mau bayar gimana??"
Pengguna Google,5,2022-01-09 12:17:18,Oke
Pengguna Google,4,2022-01-09 00:52:37,Trus update biar lebih mantap
Pengguna Google,1,2022-01-08 16:53:44,"Gk bisa login giliran bisa nunggu kode verifikasi nympai jenggotan gk datang2, Nyangkut dimana yaaaaa???"
Pengguna Google,1,2022-01-08 06:16:55,"Ribet jirrr, kmana2 masuk harus pake EFIN tpi EFIN itu apa gk dijelasin n cara dapetnya pun gk dijelasin... Apk pemerintah ancuuuuuuuurrrrr"
Pengguna Google,5,2022-01-08 05:32:02,"Gimana nggak keren, urusan Perpajakan sekarang udah bisa Kita lakukan lewat M-Pajak. 😎✊"
Pengguna Google,2,2022-01-08 01:56:07,Mau login susah nya selalu salah nmr npwp dan pasword ber ulang2 gimana mau bayar pajak nya Pak aplikasinya gak bisa di akses
Pengguna Google,1,2022-01-08 00:59:25,"Sudah beberapa kali meminta kembali kode verifikasi yg dikirim lewat email, smpai sekarang tidak masuk juga pesannya, sdh dicek dispam dan folder lainnya juga tidak ada."
Pengguna Google,5,2022-01-07 13:46:00,👍
Pengguna Google,5,2022-01-06 17:32:56,Sangat membantu
Pengguna Google,1,2022-01-06 09:23:23,"Ini aplikasi bisa di gunakan gak sih, login di DJP Online web masuk. Dipakai di aplikasi ini malah salah terus katanya. Playstore google tolong ini aplikasi crash di hapus saja dari daftar playstore, nyusahin saja ini."
Pengguna Google,3,2022-01-06 09:07:08,"Sudah login beberapa kali, tetap saja gak dapet kode Verifikasi yg dikirim via email"
Pengguna Google,2,2022-01-06 07:44:09,Validasi datanya gimana si?
Pengguna Google,1,2022-01-06 01:13:57,Aplikasi Tidak mempermudah.
Pengguna Google,1,2022-01-05 14:39:55,"Sayang uang pajak dipakai buat aplikasi kaya gini, ga guna Padahal udah masukan no npwp dan password yg bener Tetap saja no npwp atau password salah Admin jawab itu knpa"
Pengguna Google,5,2022-01-05 09:52:19,Oke
Pengguna Google,5,2022-01-05 02:32:12,Bagus
Pengguna Google,5,2022-01-04 14:39:39,Sangat bermanfaat
Pengguna Google,1,2022-01-04 11:27:36,masuk ke menu pas klik profil malah force close Mulu....huft
Pengguna Google,1,2022-01-04 06:53:35,"Ribet,ujung2nya harus ke kantor pajak jg.....unistal"
Pengguna Google,3,2022-01-04 05:26:50,untuk step 2 pas validasi data gk bisa ya?? Itu knp yaa??
Pengguna Google,2,2022-01-04 02:43:14,"Ngga bisa login lewat aplikasi padahal udah daftar lewat online di web, udah terverifikasi juga . Gimana coba?"
Pengguna Google,1,2022-01-03 03:40:18,"Udah masukin no npwp dan password yg benar tetap aja salah. Udah,di ganti mau login lagi tetap aja salah.,aplikasi pemerintah paling kacau. Di korupsi sihh"
Pengguna Google,5,2022-01-02 12:39:40,Good
